Date Time,Temperature,Humidity,Wind Speed,Wind Direction,NO2_Location_A,NO2_Location_B,NO2_Location_C
2020-01-03 08:00:00,15.803912383886807,80,4.288701050563139,307,56.162994829728916,67.45155196783887,
2020-01-03 09:00:00,18.453938120743928,42,1.337456380308248,244,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-03 10:00:00,21.65631715701782,67,4.111894894080697,2,56.162994829728916,67.45155196783887,
2020-01-03 11:00:00,24.877725635611796,49,2.561840990320517,336,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-03 12:00:00,17.60412881077355,74,2.6733599243840986,62,56.162994829728916,67.45155196783887,
2020-01-03 13:00:00,19.071705116680914,68,1.100659875871747,48,56.162994829728916,,74.40586452746072
2020-01-03 14:00:00,14.468325129969859,54,0.8627068119070609,75,56.162994829728916,,74.40586452746072
2020-01-03 15:00:00,14.018966879596647,72,3.775726881381943,174,56.162994829728916,,
2020-01-03 16:00:00,24.062629111970992,46,2.734075185598849,108,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-03 17:00:00,26.781200142854114,51,2.465828161768308,182,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-03 18:00:00,19.63994939209833,88,3.7827870289357852,191,56.162994829728916,67.45155196783887,
2020-01-03 19:00:00,25.01766448946012,69,3.944808045459994,64,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-03 20:00:00,21.80818012523817,60,1.215086754512091,336,,67.45155196783887,
2020-01-03 21:00:00,16.77440122697438,70,3.246013172649386,270,56.162994829728916,,74.40586452746072
2020-01-03 22:00:00,21.80697802754207,63,1.1090933702495849,99,56.162994829728916,,74.40586452746072
2020-01-03 23:00:00,27.690182832329846,59,3.8811878871307055,31,,67.45155196783887,74.40586452746072
2020-01-04 00:00:00,19.820869804450243,76,3.456298203202128,351,56.162994829728916,67.45155196783887,
2020-01-04 01:00:00,27.82321827907003,43,4.804765794875561,127,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-04 02:00:00,6.901274479551278,67,0.8103110736038953,338,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-04 03:00:00,24.10951252187612,83,0.7567462451806444,42,56.162994829728916,,74.40586452746072
2020-01-04 04:00:00,20.435235341190857,59,1.7698418361194006,77,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-04 05:00:00,18.504963247670663,63,1.677675576811577,313,,67.45155196783887,74.40586452746072
2020-01-04 06:00:00,20.45880388267751,89,1.6114045958239993,288,,,
2020-01-04 07:00:00,10.062155426995536,88,4.578145612344665,269,56.162994829728916,67.45155196783887,
2020-01-04 08:00:00,18.90164056081244,71,1.6229578993227776,161,56.162994829728916,67.45155196783887,
2020-01-04 09:00:00,21.78556285755873,80,1.7237737675788396,188,56.162994829728916,67.45155196783887,
2020-01-04 10:00:00,27.38947022370758,75,3.9172921808808367,246,56.162994829728916,67.45155196783887,
2020-01-04 11:00:00,17.40864890863176,73,2.52382929102743,215,56.162994829728916,67.45155196783887,
2020-01-04 12:00:00,15.957531985534061,75,3.9951975062983154,314,56.162994829728916,,
2020-01-04 13:00:00,17.491214782077318,41,0.7941477090397335,338,,67.45155196783887,
2020-01-04 14:00:00,24.57701058851037,54,2.694070371530229,167,,67.45155196783887,
2020-01-04 15:00:00,21.643755548298422,73,0.6512612008247718,338,,,
2020-01-04 16:00:00,17.351198981164806,75,0.7819394155490953,192,56.162994829728916,,
2020-01-04 17:00:00,22.56633716556678,45,4.578968540049849,282,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-04 18:00:00,20.4853877467402,78,1.1266041700291782,335,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-04 19:00:00,24.843224952664446,81,2.895893070238477,12,,,
2020-01-04 20:00:00,16.489734530613237,51,2.3499302117031795,239,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-04 21:00:00,18.361689267011158,42,2.063044968164792,319,,67.45155196783887,
2020-01-04 22:00:00,18.039459234339212,84,4.549250055592726,146,56.162994829728916,,
2020-01-04 23:00:00,12.682425259339407,57,0.5982052854897028,203,56.162994829728916,,
2020-01-05 00:00:00,21.48060138532288,79,3.4870535877901507,79,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-05 01:00:00,21.305276360899448,60,4.835274953960977,42,56.162994829728916,,74.40586452746072
2020-01-05 02:00:00,20.025567283212304,54,3.020756825578289,88,56.162994829728916,67.45155196783887,
2020-01-05 03:00:00,18.827064333124266,72,4.715701079148913,147,56.162994829728916,,
2020-01-05 04:00:00,12.92314628974793,74,0.735160456787107,94,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-05 05:00:00,17.896773386173205,65,2.384569935833726,150,56.162994829728916,67.45155196783887,
2020-01-05 06:00:00,18.286427417366152,47,1.6707100593292301,1,56.162994829728916,67.45155196783887,
2020-01-05 07:00:00,15.988613653891905,75,3.788694342413284,21,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-05 08:00:00,19.193571441669953,87,4.91583690723761,312,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-05 09:00:00,22.020254284072692,69,1.654385280999115,327,,67.45155196783887,74.40586452746072
2020-01-05 10:00:00,29.43092950605265,62,3.443785706633335,6,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-05 11:00:00,20.872889064159196,81,1.3914393474188307,205,56.162994829728916,,
2020-01-05 12:00:00,21.28775195361382,83,3.0439861455722443,113,56.162994829728916,67.45155196783887,
2020-01-05 13:00:00,19.627770421169163,53,2.587696190097513,271,56.162994829728916,,74.40586452746072
2020-01-05 14:00:00,10.406143923504793,53,4.8740239833419166,82,56.162994829728916,67.45155196783887,
2020-01-05 15:00:00,19.867430622753915,41,3.2383727271340996,178,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-05 16:00:00,20.301151049705133,76,2.0727786743906846,209,,67.45155196783887,74.40586452746072
2020-01-05 17:00:00,32.316210562426434,44,1.0134310319957,327,56.162994829728916,,74.40586452746072
2020-01-05 18:00:00,19.038195176094387,77,1.1806107293072055,123,,67.45155196783887,
2020-01-05 19:00:00,21.507736711668063,84,1.5139261847805578,112,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-05 20:00:00,19.826441151473784,80,1.629349976031341,11,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-05 21:00:00,14.156609811902339,86,4.32777226028512,125,,67.45155196783887,74.40586452746072
2020-01-05 22:00:00,25.714114072575104,53,3.025502547271362,52,56.162994829728916,,
2020-01-05 23:00:00,23.759665163433873,78,2.855259101184649,330,56.162994829728916,67.45155196783887,
2020-01-06 00:00:00,23.955159735215233,64,1.0164599234114786,282,56.162994829728916,67.45155196783887,
2020-01-06 01:00:00,15.453062726026305,59,4.370628620072457,139,56.162994829728916,67.45155196783887,
2020-01-06 02:00:00,27.013971554680495,41,3.7526643644381767,96,56.162994829728916,67.45155196783887,
2020-01-06 03:00:00,12.990744686038596,78,0.8045076285500071,4,,,74.40586452746072
2020-01-06 04:00:00,22.934285469001352,45,3.685257937533959,56,56.162994829728916,,74.40586452746072
2020-01-06 05:00:00,30.952278129049894,56,2.9459219780419073,333,,67.45155196783887,
2020-01-06 06:00:00,15.047318374346558,64,0.8677640558605022,68,56.162994829728916,,74.40586452746072
2020-01-06 07:00:00,17.16851135198614,67,2.562352886878954,117,,67.45155196783887,
2020-01-06 08:00:00,20.498256825438204,41,2.6811332920852116,58,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-06 09:00:00,17.482621729419005,74,1.2459854307347409,32,56.162994829728916,,74.40586452746072
2020-01-06 10:00:00,12.246682844669337,76,4.75564166150127,317,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-06 11:00:00,20.342814874030136,44,4.324889171662979,49,56.162994829728916,,74.40586452746072
2020-01-06 12:00:00,14.688481431369475,40,3.5106005179809876,18,56.162994829728916,67.45155196783887,
2020-01-06 13:00:00,22.36796215317591,79,2.5803300245027323,213,56.162994829728916,,
2020-01-06 14:00:00,15.402878828830985,51,2.3529449371302884,196,,,74.40586452746072
2020-01-06 15:00:00,27.749672025087698,75,3.4293806021792936,46,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-06 16:00:00,16.083733538318814,84,2.9544434123310745,166,56.162994829728916,67.45155196783887,
2020-01-06 17:00:00,18.38969241897162,62,0.7802289764684853,288,,67.45155196783887,
2020-01-06 18:00:00,24.067586086848348,86,2.8062619194664924,140,,67.45155196783887,74.40586452746072
2020-01-06 19:00:00,13.845678417830225,70,4.128816277547777,83,56.162994829728916,67.45155196783887,
2020-01-06 20:00:00,21.137299673020646,50,2.566579449186311,181,,67.45155196783887,74.40586452746072
2020-01-06 21:00:00,26.53571377141214,49,0.7338045989942079,78,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-06 22:00:00,11.962583827193862,42,4.0382518972281485,214,56.162994829728916,67.45155196783887,
2020-01-06 23:00:00,20.92316929266152,53,1.4061370196118848,13,56.162994829728916,67.45155196783887,
2020-01-07 00:00:00,21.299413971242117,55,1.6637937569961745,214,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-07 01:00:00,23.90911435888655,49,1.2411785904453314,127,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-07 02:00:00,13.81524644560959,68,1.985967791921739,309,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-07 03:00:00,13.397716934578618,49,3.905381775598858,247,56.162994829728916,67.45155196783887,
2020-01-07 04:00:00,22.60970782808449,51,2.837236367767718,28,56.162994829728916,67.45155196783887,
2020-01-07 05:00:00,21.48492336616593,69,1.4219657336782066,279,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-07 06:00:00,21.252464251729382,80,4.450235351684183,337,56.162994829728916,,74.40586452746072
2020-01-07 07:00:00,21.732241047484877,40,4.458118347281881,318,56.162994829728916,67.45155196783887,
2020-01-07 08:00:00,16.599876392107547,44,4.417602912707031,201,56.162994829728916,,74.40586452746072
2020-01-07 09:00:00,21.161268485805017,59,1.5745829512169267,56,56.162994829728916,67.45155196783887,
2020-01-07 10:00:00,21.465362366493405,47,2.5305770488144463,217,56.162994829728916,,
2020-01-07 11:00:00,16.42824290986816,82,4.932453452633938,61,56.162994829728916,67.45155196783887,
2020-01-07 12:00:00,29.328872555723784,51,3.974056143394957,156,,,
2020-01-07 13:00:00,22.36916460455894,40,0.6222533955150191,201,56.162994829728916,,74.40586452746072
2020-01-07 14:00:00,14.043482513986756,59,0.7934206606722143,16,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-07 15:00:00,23.28276804316915,67,2.5876911956554975,321,,67.45155196783887,74.40586452746072
2020-01-07 16:00:00,15.126591648863393,82,4.591490926377021,5,,,74.40586452746072
2020-01-07 17:00:00,23.93542301871226,76,2.924158090787214,57,,67.45155196783887,
2020-01-07 18:00:00,25.79297789503702,86,2.740156286154306,324,56.162994829728916,67.45155196783887,
2020-01-07 19:00:00,15.896588408241447,76,0.9746316498048376,317,56.162994829728916,,
2020-01-07 20:00:00,24.81688064622161,51,3.4555104712593234,168,56.162994829728916,,
2020-01-07 21:00:00,22.06390463468249,76,4.199464222701015,81,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-07 22:00:00,24.11030079997245,88,2.2118900337840306,218,,67.45155196783887,74.40586452746072
2020-01-07 23:00:00,29.483964913269737,88,3.9902533291639735,176,56.162994829728916,,74.40586452746072
2020-01-08 00:00:00,18.773059419985646,83,4.8401449425536525,203,56.162994829728916,67.45155196783887,
2020-01-08 01:00:00,16.23131917821255,67,1.416949066074601,70,56.162994829728916,67.45155196783887,
2020-01-08 02:00:00,15.552427851872384,86,2.854983340376336,265,,67.45155196783887,74.40586452746072
2020-01-08 03:00:00,15.920948575172808,54,1.79212081138059,97,56.162994829728916,67.45155196783887,
2020-01-08 04:00:00,19.614491452929478,45,4.067844885652277,344,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-08 05:00:00,21.70575987408322,83,3.099170146465209,290,,67.45155196783887,74.40586452746072
2020-01-08 06:00:00,21.383453996650097,59,3.355620878976367,207,,67.45155196783887,
2020-01-08 07:00:00,24.13591624518012,89,4.090613718271523,1,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-08 08:00:00,20.065009459389536,53,2.281867126981047,123,,67.45155196783887,74.40586452746072
2020-01-08 09:00:00,27.267670385786584,41,4.617905307831695,279,56.162994829728916,67.45155196783887,
2020-01-08 10:00:00,18.67671583381022,48,2.8986299026076296,73,56.162994829728916,,74.40586452746072
2020-01-08 11:00:00,33.600845832948096,76,1.210796702759066,165,56.162994829728916,67.45155196783887,
2020-01-08 12:00:00,23.12833673882503,59,3.631546031759611,21,56.162994829728916,67.45155196783887,
2020-01-08 13:00:00,15.714212217918586,65,4.069676076972145,153,,67.45155196783887,74.40586452746072
2020-01-08 14:00:00,14.645537509694439,68,1.92542754680387,294,,67.45155196783887,74.40586452746072
2020-01-08 15:00:00,22.412362076215928,40,4.357306656494389,218,56.162994829728916,67.45155196783887,
2020-01-08 16:00:00,18.882686073370746,74,4.577644646445949,156,56.162994829728916,,
2020-01-08 17:00:00,23.57000247046046,45,1.7460701932001401,229,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-08 18:00:00,22.366188122867726,76,4.925846627218499,19,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-08 19:00:00,19.635855436715637,44,1.133201876219413,40,56.162994829728916,,74.40586452746072
2020-01-08 20:00:00,15.766031409657975,72,1.409070507811205,147,,,
2020-01-08 21:00:00,12.425763876570677,88,1.3290117765711176,107,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-08 22:00:00,17.767425239664895,53,4.522953695035417,83,,,
2020-01-08 23:00:00,24.28199397161736,51,3.4443164854623283,321,56.162994829728916,,74.40586452746072
2020-01-09 00:00:00,21.07046872065102,81,1.1844692745002279,308,56.162994829728916,67.45155196783887,
2020-01-09 01:00:00,13.77130610644006,59,2.4814553826575705,289,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 02:00:00,20.86590462925591,89,3.2688411128141093,322,56.162994829728916,67.45155196783887,
2020-01-09 03:00:00,21.926586898644185,63,0.8755883824522248,133,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 04:00:00,15.580712818994336,82,4.470873657833025,206,56.162994829728916,,
2020-01-09 05:00:00,20.76862552972764,73,4.116215909486908,282,56.162994829728916,67.45155196783887,
2020-01-09 06:00:00,20.29104359223,64,2.7734304810948722,265,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 07:00:00,14.285148510846884,89,4.852069768666267,72,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 08:00:00,21.788936801741418,68,2.3799244067379486,351,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 09:00:00,22.80392263184117,78,4.92849643566424,47,56.162994829728916,67.45155196783887,
2020-01-09 10:00:00,25.415256215876383,70,3.5056399946163217,325,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 11:00:00,25.269010260174515,86,3.3560207296427365,232,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 12:00:00,13.111653160214544,82,1.2467970288310326,99,56.162994829728916,67.45155196783887,
2020-01-09 13:00:00,15.310874800424386,89,4.468674912370898,58,,67.45155196783887,
2020-01-09 14:00:00,22.5751763360433,62,2.423703595642768,257,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 15:00:00,22.568929754561044,83,1.230050326021157,64,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 16:00:00,22.575238431530238,77,0.5567338398909156,82,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 17:00:00,39.26365745327361,59,3.0189005763727215,153,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 18:00:00,22.854452553465833,62,2.8732982995520433,265,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 19:00:00,25.677828200902994,84,3.7370913006612136,308,,67.45155196783887,
2020-01-09 20:00:00,24.770008817466014,55,4.50616123858011,78,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 21:00:00,23.25695625652899,89,0.8573296308936329,314,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-09 22:00:00,18.42365377679827,81,3.7917342065316304,149,56.162994829728916,67.45155196783887,
2020-01-09 23:00:00,23.794846102466337,47,1.34335374843912,47,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-10 00:00:00,16.13587392731214,89,4.361796739207238,247,56.162994829728916,67.45155196783887,
2020-01-10 01:00:00,18.815906966299956,60,4.1857858123774525,277,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-10 02:00:00,17.573182260854484,40,2.9335718974349496,355,56.162994829728916,67.45155196783887,
2020-01-10 03:00:00,20.409370696931614,47,3.696092593804902,97,56.162994829728916,67.45155196783887,
2020-01-10 04:00:00,31.573292833367542,68,1.9145755093268677,24,56.162994829728916,67.45155196783887,
2020-01-10 05:00:00,10.66367403704126,71,2.620255545197666,283,56.162994829728916,,74.40586452746072
2020-01-10 06:00:00,23.43130095187257,77,4.197366039697123,300,56.162994829728916,67.45155196783887,
2020-01-10 07:00:00,11.936420644051742,44,2.5666933872794626,67,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-10 08:00:00,17.640340671052833,86,2.110092193964488,6,,67.45155196783887,74.40586452746072
2020-01-10 09:00:00,25.444752984836832,61,2.7239560126263496,304,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-10 10:00:00,20.321400095477316,86,4.227121635967483,136,,67.45155196783887,
2020-01-10 11:00:00,14.611276110353469,73,2.0084362131689275,163,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-10 12:00:00,16.42348145370016,40,1.2819271691108471,82,56.162994829728916,67.45155196783887,
2020-01-10 13:00:00,23.39798874467338,65,3.7040630914885133,137,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-10 14:00:00,16.34816684141432,82,4.2169019571863675,72,,67.45155196783887,
2020-01-10 15:00:00,21.082292947909874,49,0.9528686533559,236,56.162994829728916,,74.40586452746072
2020-01-10 16:00:00,20.22785919951907,69,1.5794335074017511,45,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-10 17:00:00,16.741998261970913,89,1.1388739539244725,105,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-10 18:00:00,30.719720446626628,57,2.0657363521197496,287,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-10 19:00:00,23.169595111590056,56,2.526579405074357,261,56.162994829728916,67.45155196783887,
2020-01-10 20:00:00,9.874287066711965,65,3.869718516334879,175,,67.45155196783887,
2020-01-10 21:00:00,20.93227157384714,47,3.4301641319675333,165,56.162994829728916,,74.40586452746072
2020-01-10 22:00:00,16.69106767615806,86,3.2941785536529404,144,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-10 23:00:00,24.26216667398112,79,2.0856872597434446,329,56.162994829728916,,
2020-01-11 00:00:00,16.037396307836495,88,4.28651398888142,282,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-11 01:00:00,19.426317792665504,51,2.6207922532917407,53,,67.45155196783887,74.40586452746072
2020-01-11 02:00:00,22.524936394902287,66,4.905972221068195,177,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-11 03:00:00,24.328775970850607,47,3.3536396223308156,243,,67.45155196783887,
2020-01-11 04:00:00,13.998517964721119,64,1.0681913370402623,340,56.162994829728916,,
2020-01-11 05:00:00,18.327493820795258,85,3.542799029339453,126,56.162994829728916,,
2020-01-11 06:00:00,17.62527344419522,43,1.9629680694426455,270,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-11 07:00:00,16.73335383713144,72,3.5884723850874383,131,56.162994829728916,,74.40586452746072
2020-01-11 08:00:00,28.827271201405484,40,0.8133851667308258,92,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-11 09:00:00,22.024908554804778,58,1.2869664672918173,72,,,74.40586452746072
2020-01-11 10:00:00,13.695580228324774,70,4.350817665076038,247,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-11 11:00:00,24.58930973527388,55,1.522308006605817,347,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-11 12:00:00,30.610780985063165,53,4.26668506359323,272,,,74.40586452746072
2020-01-11 13:00:00,25.162326302755734,87,1.7567423980448469,42,56.162994829728916,67.45155196783887,
2020-01-11 14:00:00,12.403150170229933,44,3.3929685952641844,40,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-11 15:00:00,17.578829635668743,80,3.6236775807942396,169,56.162994829728916,,74.40586452746072
2020-01-11 16:00:00,26.334555745933113,65,2.8069463891527384,211,56.162994829728916,67.45155196783887,
2020-01-11 17:00:00,16.461652671906094,67,1.8738980451352907,167,56.162994829728916,67.45155196783887,
2020-01-11 18:00:00,22.219097140731144,41,1.4568996936699325,38,56.162994829728916,67.45155196783887,
2020-01-11 19:00:00,23.873170267146683,89,0.649352095530918,244,56.162994829728916,,74.40586452746072
2020-01-11 20:00:00,15.365347642109585,45,1.8677588055832572,150,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-11 21:00:00,19.702373219691,48,3.4392325573907736,110,56.162994829728916,,74.40586452746072
2020-01-11 22:00:00,3.793663299654636,72,4.722371683018172,46,56.162994829728916,,74.40586452746072
2020-01-11 23:00:00,14.878061793328552,80,4.420420170183734,62,56.162994829728916,67.45155196783887,
2020-01-12 00:00:00,18.7371592430342,64,3.9472914944088617,224,56.162994829728916,67.45155196783887,
2020-01-12 01:00:00,13.761084090175753,87,4.048013044639844,68,56.162994829728916,67.45155196783887,
2020-01-12 02:00:00,28.162056519658176,52,3.4924320656419785,298,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-12 03:00:00,12.849293110196836,48,1.6712908590470135,289,56.162994829728916,,
2020-01-12 04:00:00,17.799777566515083,52,4.582377638176235,295,56.162994829728916,67.45155196783887,74.40586452746072
2020-01-12 05:00:00,20.653702886430455,70,3.518295403576253,202,56.162994829728916,,74.40586452746072
2020-01-12 06:00:00,27.206366445330577,80,3.02198283941198,60,56.162994829728916,,74.40586452746072
